protocol,detector,calibration_policy,quantifier,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,c2st_lr,source_only,cc,replace,0.1,prevalence_error,5,-0.03628,0.0044039981834691965,-0.041748285992568475,-0.030811714007431525
P1,c2st_lr,source_only,cc,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,cc,replace,0.1,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P1,c2st_lr,source_only,cc,replace,0.1,decision_regret,5,0.0005195720263723425,0.000304599588966794,0.00014136168288460987,0.0008977823698600751
P1,c2st_lr,source_only,dys,replace,0.05,prevalence_absolute_error,5,0.034277091208815044,0.0018480125878840513,0.03198248051021205,0.03657170190741804
P1,c2st_lr,source_only,dys,replace,0.05,prevalence_error,5,-0.00011050527170262115,0.01626310525079453,-0.020303817560612787,0.020082807017207542
P1,c2st_lr,source_only,dys,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,dys,replace,0.05,prevalence_decision_error,5,0.136,0.06542170893518451,0.054768219314215896,0.21723178068578414
P1,c2st_lr,source_only,dys,replace,0.05,decision_regret,5,0.00027432269221930414,0.00023142860102677899,-1.3033869830310016e-05,0.0005616792542689182
P1,c2st_lr,source_only,dys,replace,0.1,prevalence_absolute_error,5,0.03749964130487157,0.005930600423146748,0.030135828271718245,0.0448634543380249
P1,c2st_lr,source_only,dys,replace,0.1,prevalence_error,5,-0.0038451602137528685,0.01914494212125891,-0.027616745593414864,0.019926425165909124
P1,c2st_lr,source_only,dys,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,dys,replace,0.1,prevalence_decision_error,5,0.53,0.16703293088490068,0.32260122320576123,0.7373987767942388
P1,c2st_lr,source_only,dys,replace,0.1,decision_regret,5,0.0005008154681268679,0.00044419030968829336,-5.071964776406652e-05,0.0010523505840178025
P1,c2st_lr,source_only,emq,replace,0.05,prevalence_absolute_error,5,0.02709336767723789,0.0018656686659156577,0.024776834062193574,0.029409901292282208
P1,c2st_lr,source_only,emq,replace,0.05,prevalence_error,5,0.0013799180885744073,0.011899668992379453,-0.013395472489804824,0.01615530866695364
P1,c2st_lr,source_only,emq,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,emq,replace,0.05,prevalence_decision_error,5,0.09000000000000001,0.03807886552931954,0.042718843579801616,0.1372811564201984
P1,c2st_lr,source_only,emq,replace,0.05,decision_regret,5,0.00023190962268152012,0.0002536161238125297,-8.299638762048636e-05,0.0005468156329835266
P1,c2st_lr,source_only,emq,replace,0.1,prevalence_absolute_error,5,0.029830841401552947,0.0034433208535365684,0.025555393863452333,0.03410628893965356
P1,c2st_lr,source_only,emq,replace,0.1,prevalence_error,5,-0.00230144832001215,0.013866555894380274,-0.01951905155314433,0.014916154913120032
P1,c2st_lr,source_only,emq,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,emq,replace,0.1,prevalence_decision_error,5,0.544,0.14310835055998652,0.3663075132673413,0.7216924867326588
P1,c2st_lr,source_only,emq,replace,0.1,decision_regret,5,0.0004168750684718026,0.000391315613504441,-6.900744075168043e-05,0.0009027575776952856
P1,c2st_lr,source_only,hdy,replace,0.05,prevalence_absolute_error,5,0.028665019157921152,0.002552169188436797,0.02549608255931426,0.03183395575652804
P1,c2st_lr,source_only,hdy,replace,0.05,prevalence_error,5,-0.0006970989219504349,0.013850959951408044,-0.01789533723417596,0.016501139390275088
P1,c2st_lr,source_only,hdy,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,hdy,replace,0.05,prevalence_decision_error,5,0.096,0.06107372593840988,0.02016695326611305,0.17183304673388694
P1,c2st_lr,source_only,hdy,replace,0.05,decision_regret,5,0.00029269805879426013,0.00021270985629993078,2.858388816353994e-05,0.0005568122294249804
P1,c2st_lr,source_only,hdy,replace,0.1,prevalence_absolute_error,5,0.03158567073452497,0.004297458342698038,0.026249671426616404,0.03692167004243354
P1,c2st_lr,source_only,hdy,replace,0.1,prevalence_error,5,-0.0030182119534477364,0.017704096546746987,-0.025000751256267054,0.01896432734937158
P1,c2st_lr,source_only,hdy,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,hdy,replace,0.1,prevalence_decision_error,5,0.528,0.16037456157383567,0.32886868066605546,0.7271313193339446
P1,c2st_lr,source_only,hdy,replace,0.1,decision_regret,5,0.0004168750684718026,0.000391315613504441,-6.900744075168043e-05,0.0009027575776952856
P1,c2st_lr,source_only,kdey,replace,0.05,prevalence_absolute_error,5,0.029572387668281137,0.002949301624405947,0.025910346021412393,0.03323442931514988
P1,c2st_lr,source_only,kdey,replace,0.05,prevalence_error,5,-0.012532143925418507,0.011615061516467235,-0.02695414764733789,0.0018898597965008763
P1,c2st_lr,source_only,kdey,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,kdey,replace,0.05,prevalence_decision_error,5,0.052000000000000005,0.03114482300479487,0.013328594544517833,0.09067140545548218
P1,c2st_lr,source_only,kdey,replace,0.05,decision_regret,5,0.00023190962268152012,0.0002536161238125297,-8.299638762048636e-05,0.0005468156329835266
P1,c2st_lr,source_only,kdey,replace,0.1,prevalence_absolute_error,5,0.033534617549736474,0.005700431095876903,0.026456597483744893,0.04061263761572806
P1,c2st_lr,source_only,kdey,replace,0.1,prevalence_error,5,-0.014962638412090617,0.015534908739563352,-0.034251775309387444,0.004326498485206212
P1,c2st_lr,source_only,kdey,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,kdey,replace,0.1,prevalence_decision_error,5,0.6499999999999999,0.1457737973711325,0.46899792392281414,0.8310020760771857
P1,c2st_lr,source_only,kdey,replace,0.1,decision_regret,5,0.00044895941962210656,0.0003678618825744744,-7.80143628207892e-06,0.000905720275526292
P1,c2st_lr,source_only,median_sweep,replace,0.05,prevalence_absolute_error,5,0.03358414039867946,0.0006722593569964026,0.032749420157641415,0.03441886063971751
P1,c2st_lr,source_only,median_sweep,replace,0.05,prevalence_error,5,-0.00463642108666767,0.014856520555820056,-0.02308322779940361,0.013810385626068268
P1,c2st_lr,source_only,median_sweep,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,median_sweep,replace,0.05,prevalence_decision_error,5,0.10400000000000001,0.06985699678629192,0.01726108206782527,0.19073891793217473
P1,c2st_lr,source_only,median_sweep,replace,0.05,decision_regret,5,0.00023190962268152012,0.0002536161238125297,-8.299638762048636e-05,0.0005468156329835266
P1,c2st_lr,source_only,median_sweep,replace,0.1,prevalence_absolute_error,5,0.03445659250410614,0.0028083960827005763,0.030969508195520353,0.03794367681269192
P1,c2st_lr,source_only,median_sweep,replace,0.1,prevalence_error,5,-0.006760469000068867,0.01589665423076649,-0.02649877225030517,0.012977834250167436
P1,c2st_lr,source_only,median_sweep,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,median_sweep,replace,0.1,prevalence_decision_error,5,0.5640000000000001,0.16742162345408076,0.35611859763624104,0.771881402363759
P1,c2st_lr,source_only,median_sweep,replace,0.1,decision_regret,5,0.000434577685547364,0.00037688658556588516,-3.338881915573806e-05,0.0009025441902504661
P1,c2st_lr,source_only,pacc,replace,0.05,prevalence_absolute_error,5,0.030118830772439893,0.0017718758330923375,0.027918756341201834,0.03231890520367795
P1,c2st_lr,source_only,pacc,replace,0.05,prevalence_error,5,-0.0031474340803791115,0.01489103814020986,-0.02163710003495683,0.015342231874198607
P1,c2st_lr,source_only,pacc,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,pacc,replace,0.05,prevalence_decision_error,5,0.088,0.057183913821983186,0.016996792930856874,0.15900320706914312
P1,c2st_lr,source_only,pacc,replace,0.05,decision_regret,5,0.00023190962268152012,0.0002536161238125297,-8.299638762048636e-05,0.0005468156329835266
P1,c2st_lr,source_only,pacc,replace,0.1,prevalence_absolute_error,5,0.0321989750627593,0.004686980797647852,0.026379319746047604,0.038018630379471
P1,c2st_lr,source_only,pacc,replace,0.1,prevalence_error,5,-0.005764953015811327,0.017609053806371146,-0.027629481169615337,0.01609957513799268
P1,c2st_lr,source_only,pacc,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,pacc,replace,0.1,prevalence_decision_error,5,0.56,0.16186414056238646,0.35901912406349124,0.7609808759365089
P1,c2st_lr,source_only,pacc,replace,0.1,decision_regret,5,0.000434577685547364,0.00037688658556588516,-3.338881915573806e-05,0.0009025441902504661
P1,c2st_lr,source_only,pcc,replace,0.05,prevalence_absolute_error,5,0.3926115654840834,0.0018103836735800947,0.3903636772536631,0.39485945371450365
P1,c2st_lr,source_only,pcc,replace,0.05,prevalence_error,5,0.3926115654840834,0.0018103836735800947,0.3903636772536631,0.39485945371450365
P1,c2st_lr,source_only,pcc,replace,0.05,false_positive_share,5,0.8317081253135006,0.012185588439684317,0.8165777188510166,0.8468385317759846
P1,c2st_lr,source_only,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P1,c2st_lr,source_only,pcc,replace,0.05,decision_regret,5,0.00055256474249094,0.00038399344790148685,7.577390268553104e-05,0.001029355582296349
P1,c2st_lr,source_only,pcc,replace,0.1,prevalence_absolute_error,5,0.3488920813339843,0.0018506843349623328,0.3465941532232219,0.3511900094447467
P1,c2st_lr,source_only,pcc,replace,0.1,prevalence_error,5,0.3488920813339843,0.0018506843349623328,0.3465941532232219,0.3511900094447467
P1,c2st_lr,source_only,pcc,replace,0.1,false_positive_share,5,0.7008523552790311,0.01821502551812836,0.6782354138668083,0.7234692966912539
P1,c2st_lr,source_only,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_lr,source_only,pcc,replace,0.1,decision_regret,5,0.0004116326057930079,0.00027839629696684487,6.595794661603291e-05,0.0007573072649699829
P1,c2st_lr,target_real_anchor,acc,replace,0.05,prevalence_absolute_error,5,0.0364519162679742,0.004508328732802572,0.030854086788385648,0.04204974574756275
P1,c2st_lr,target_real_anchor,acc,replace,0.05,prevalence_error,5,0.0030087597430755583,0.0170472729565744,-0.018158225354655513,0.02417574484080663
P1,c2st_lr,target_real_anchor,acc,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,acc,replace,0.05,prevalence_decision_error,5,0.162,0.08105553651663779,0.06135625845220033,0.2626437415477997
P1,c2st_lr,target_real_anchor,acc,replace,0.05,decision_regret,5,0.0002501333037964441,0.00024708247490738054,-5.666010988313524e-05,0.0005569267174760234
P1,c2st_lr,target_real_anchor,acc,replace,0.1,prevalence_absolute_error,5,0.04332948646677888,0.007238046723554096,0.034342264432825044,0.052316708500732716
P1,c2st_lr,target_real_anchor,acc,replace,0.1,prevalence_error,5,-0.003593292368852958,0.017381806008231235,-0.02517565511303556,0.01798907037532965
P1,c2st_lr,target_real_anchor,acc,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,acc,replace,0.1,prevalence_decision_error,5,0.548,0.1317952958189328,0.3843545260490161,0.711645473950984
P1,c2st_lr,target_real_anchor,acc,replace,0.1,decision_regret,5,0.0006372132348743601,0.0004408780892483435,8.979078385782594e-05,0.0011846356858908943
P1,c2st_lr,target_real_anchor,cc,replace,0.05,prevalence_absolute_error,5,0.010469999999999955,0.007540769191534762,0.001106898376107137,0.019833101623892773
P1,c2st_lr,target_real_anchor,cc,replace,0.05,prevalence_error,5,0.006985999999999952,0.010745305021263923,-0.006356058394621592,0.020328058394621498
P1,c2st_lr,target_real_anchor,cc,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,cc,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_lr,target_real_anchor,cc,replace,0.05,decision_regret,5,0.0001994399421146081,0.0002552850748282835,-0.00011753834457842551,0.0005164182288076417
P1,c2st_lr,target_real_anchor,cc,replace,0.1,prevalence_absolute_error,5,0.036421999999999996,0.010037373660475133,0.02395895448926929,0.0488850455107307
P1,c2st_lr,target_real_anchor,cc,replace,0.1,prevalence_error,5,-0.03641,0.010059997514910228,-0.048901136736283365,-0.02391886326371663
P1,c2st_lr,target_real_anchor,cc,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,cc,replace,0.1,prevalence_decision_error,5,0.998,0.004472135954999583,0.9924471097896044,1.0035528902103956
P1,c2st_lr,target_real_anchor,cc,replace,0.1,decision_regret,5,0.0004582426606442707,0.0003440615029775097,3.1033879229219784e-05,0.0008854514420593216
P1,c2st_lr,target_real_anchor,dys,replace,0.05,prevalence_absolute_error,5,0.034277091208815044,0.0018480125878840513,0.03198248051021205,0.03657170190741804
P1,c2st_lr,target_real_anchor,dys,replace,0.05,prevalence_error,5,-0.00011050527170262115,0.01626310525079453,-0.020303817560612787,0.020082807017207542
P1,c2st_lr,target_real_anchor,dys,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,dys,replace,0.05,prevalence_decision_error,5,0.136,0.06542170893518451,0.054768219314215896,0.21723178068578414
P1,c2st_lr,target_real_anchor,dys,replace,0.05,decision_regret,5,0.00023479206465095614,0.00023929445924400096,-6.233125036195778e-05,0.00053191537966387
P1,c2st_lr,target_real_anchor,dys,replace,0.1,prevalence_absolute_error,5,0.03749964130487157,0.005930600423146748,0.030135828271718245,0.0448634543380249
P1,c2st_lr,target_real_anchor,dys,replace,0.1,prevalence_error,5,-0.0038451602137528685,0.01914494212125891,-0.027616745593414864,0.019926425165909124
P1,c2st_lr,target_real_anchor,dys,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,dys,replace,0.1,prevalence_decision_error,5,0.53,0.16703293088490068,0.32260122320576123,0.7373987767942388
P1,c2st_lr,target_real_anchor,dys,replace,0.1,decision_regret,5,0.00037496117991150794,0.0004951880783633857,-0.00023989602933201237,0.0009898183891550282
P1,c2st_lr,target_real_anchor,emq,replace,0.05,prevalence_absolute_error,5,0.02709336767723789,0.0018656686659156577,0.024776834062193574,0.029409901292282208
P1,c2st_lr,target_real_anchor,emq,replace,0.05,prevalence_error,5,0.0013799180885744073,0.011899668992379453,-0.013395472489804824,0.01615530866695364
P1,c2st_lr,target_real_anchor,emq,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,emq,replace,0.05,prevalence_decision_error,5,0.09000000000000001,0.03807886552931954,0.042718843579801616,0.1372811564201984
P1,c2st_lr,target_real_anchor,emq,replace,0.05,decision_regret,5,0.0002256947896835761,0.0002356403856217646,-6.689139366582094e-05,0.0005182809730329731
P1,c2st_lr,target_real_anchor,emq,replace,0.1,prevalence_absolute_error,5,0.029830841401552947,0.0034433208535365684,0.025555393863452333,0.03410628893965356
P1,c2st_lr,target_real_anchor,emq,replace,0.1,prevalence_error,5,-0.00230144832001215,0.013866555894380274,-0.01951905155314433,0.014916154913120032
P1,c2st_lr,target_real_anchor,emq,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,emq,replace,0.1,prevalence_decision_error,5,0.544,0.14310835055998652,0.3663075132673413,0.7216924867326588
P1,c2st_lr,target_real_anchor,emq,replace,0.1,decision_regret,5,0.0004411332894190028,0.0003633722248154542,-1.0052920081551127e-05,0.0008923194989195566
P1,c2st_lr,target_real_anchor,hdy,replace,0.05,prevalence_absolute_error,5,0.028665019157921152,0.002552169188436797,0.02549608255931426,0.03183395575652804
P1,c2st_lr,target_real_anchor,hdy,replace,0.05,prevalence_error,5,-0.0006970989219504349,0.013850959951408044,-0.01789533723417596,0.016501139390275088
P1,c2st_lr,target_real_anchor,hdy,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,hdy,replace,0.05,prevalence_decision_error,5,0.096,0.06107372593840988,0.02016695326611305,0.17183304673388694
P1,c2st_lr,target_real_anchor,hdy,replace,0.05,decision_regret,5,0.00024877707903670014,0.0002205696964401568,-2.5096372127775485e-05,0.0005226505302011758
P1,c2st_lr,target_real_anchor,hdy,replace,0.1,prevalence_absolute_error,5,0.03158567073452497,0.004297458342698038,0.026249671426616404,0.03692167004243354
P1,c2st_lr,target_real_anchor,hdy,replace,0.1,prevalence_error,5,-0.0030182119534477364,0.017704096546746987,-0.025000751256267054,0.01896432734937158
P1,c2st_lr,target_real_anchor,hdy,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,hdy,replace,0.1,prevalence_decision_error,5,0.528,0.16037456157383567,0.32886868066605546,0.7271313193339446
P1,c2st_lr,target_real_anchor,hdy,replace,0.1,decision_regret,5,0.0004411332894190028,0.0003633722248154542,-1.0052920081551127e-05,0.0008923194989195566
P1,c2st_lr,target_real_anchor,kdey,replace,0.05,prevalence_absolute_error,5,0.029572387668281137,0.002949301624405947,0.025910346021412393,0.03323442931514988
P1,c2st_lr,target_real_anchor,kdey,replace,0.05,prevalence_error,5,-0.012532143925418507,0.011615061516467235,-0.02695414764733789,0.0018898597965008763
P1,c2st_lr,target_real_anchor,kdey,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,kdey,replace,0.05,prevalence_decision_error,5,0.052000000000000005,0.03114482300479487,0.013328594544517833,0.09067140545548218
P1,c2st_lr,target_real_anchor,kdey,replace,0.05,decision_regret,5,0.0002256947896835761,0.0002356403856217646,-6.689139366582094e-05,0.0005182809730329731
P1,c2st_lr,target_real_anchor,kdey,replace,0.1,prevalence_absolute_error,5,0.033534617549736474,0.005700431095876903,0.026456597483744893,0.04061263761572806
P1,c2st_lr,target_real_anchor,kdey,replace,0.1,prevalence_error,5,-0.014962638412090617,0.015534908739563352,-0.034251775309387444,0.004326498485206212
P1,c2st_lr,target_real_anchor,kdey,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,kdey,replace,0.1,prevalence_decision_error,5,0.6499999999999999,0.1457737973711325,0.46899792392281414,0.8310020760771857
P1,c2st_lr,target_real_anchor,kdey,replace,0.1,decision_regret,5,0.00042514631747625476,0.0003765175114688202,-4.2361921207852116e-05,0.0008926545561603616
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.05,prevalence_absolute_error,5,0.03358414039867946,0.0006722593569964026,0.032749420157641415,0.03441886063971751
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.05,prevalence_error,5,-0.00463642108666767,0.014856520555820056,-0.02308322779940361,0.013810385626068268
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.05,prevalence_decision_error,5,0.10400000000000001,0.06985699678629192,0.01726108206782527,0.19073891793217473
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.05,decision_regret,5,0.0002256947896835761,0.0002356403856217646,-6.689139366582094e-05,0.0005182809730329731
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.1,prevalence_absolute_error,5,0.03445659250410614,0.0028083960827005763,0.030969508195520353,0.03794367681269192
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.1,prevalence_error,5,-0.006760469000068867,0.01589665423076649,-0.02649877225030517,0.012977834250167436
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.1,prevalence_decision_error,5,0.5640000000000001,0.16742162345408076,0.35611859763624104,0.771881402363759
P1,c2st_lr,target_real_anchor,median_sweep,replace,0.1,decision_regret,5,0.0004113817448468908,0.0003922453181791689,-7.565514520016357e-05,0.0008984186348939451
P1,c2st_lr,target_real_anchor,pacc,replace,0.05,prevalence_absolute_error,5,0.030118830772439893,0.0017718758330923375,0.027918756341201834,0.03231890520367795
P1,c2st_lr,target_real_anchor,pacc,replace,0.05,prevalence_error,5,-0.0031474340803791115,0.01489103814020986,-0.02163710003495683,0.015342231874198607
P1,c2st_lr,target_real_anchor,pacc,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,pacc,replace,0.05,prevalence_decision_error,5,0.088,0.057183913821983186,0.016996792930856874,0.15900320706914312
P1,c2st_lr,target_real_anchor,pacc,replace,0.05,decision_regret,5,0.0002256947896835761,0.0002356403856217646,-6.689139366582094e-05,0.0005182809730329731
P1,c2st_lr,target_real_anchor,pacc,replace,0.1,prevalence_absolute_error,5,0.0321989750627593,0.004686980797647852,0.026379319746047604,0.038018630379471
P1,c2st_lr,target_real_anchor,pacc,replace,0.1,prevalence_error,5,-0.005764953015811327,0.017609053806371146,-0.027629481169615337,0.01609957513799268
P1,c2st_lr,target_real_anchor,pacc,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,pacc,replace,0.1,prevalence_decision_error,5,0.56,0.16186414056238646,0.35901912406349124,0.7609808759365089
P1,c2st_lr,target_real_anchor,pacc,replace,0.1,decision_regret,5,0.0004113817448468908,0.0003922453181791689,-7.565514520016357e-05,0.0008984186348939451
P1,c2st_lr,target_real_anchor,pcc,replace,0.05,prevalence_absolute_error,5,0.3926115654840834,0.0018103836735800947,0.3903636772536631,0.39485945371450365
P1,c2st_lr,target_real_anchor,pcc,replace,0.05,prevalence_error,5,0.3926115654840834,0.0018103836735800947,0.3903636772536631,0.39485945371450365
P1,c2st_lr,target_real_anchor,pcc,replace,0.05,false_positive_share,5,0.8341441908067047,0.013409759149972025,0.8174937756456009,0.8507946059678084
P1,c2st_lr,target_real_anchor,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P1,c2st_lr,target_real_anchor,pcc,replace,0.05,decision_regret,5,0.000391909505235664,0.00025248154971529394,7.841225474348968e-05,0.0007054067557278383
P1,c2st_lr,target_real_anchor,pcc,replace,0.1,prevalence_absolute_error,5,0.3488920813339843,0.0018506843349623328,0.3465941532232219,0.3511900094447467
P1,c2st_lr,target_real_anchor,pcc,replace,0.1,prevalence_error,5,0.3488920813339843,0.0018506843349623328,0.3465941532232219,0.3511900094447467
P1,c2st_lr,target_real_anchor,pcc,replace,0.1,false_positive_share,5,0.7045471381489883,0.02012456605960753,0.6795591889933003,0.7295350873046763
P1,c2st_lr,target_real_anchor,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_lr,target_real_anchor,pcc,replace,0.1,decision_regret,5,0.00043417739040563593,0.00041365333262120943,-7.94410604471265e-05,0.0009477958412583984
P1,c2st_xgb,oracle_target,acc,replace,0.05,prevalence_absolute_error,5,0.008451047411599376,0.0016202791111555811,0.006439205172235896,0.010462889650962856
P1,c2st_xgb,oracle_target,acc,replace,0.05,prevalence_error,5,-0.0021018315524879193,0.005166370688201448,-0.008516728037402862,0.004313064932427023
P1,c2st_xgb,oracle_target,acc,replace,0.05,false_positive_share,5,0.5358727182078347,0.01570635894730576,0.5163706977600996,0.5553747386555697
P1,c2st_xgb,oracle_target,acc,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_xgb,oracle_target,acc,replace,0.05,decision_regret,5,0.00022465873946797945,0.00028681246462523803,-0.00013146597209326926,0.0005807834510292282
P1,c2st_xgb,oracle_target,acc,replace,0.1,prevalence_absolute_error,5,0.009006722490576921,0.0018588593012968595,0.006698643818430407,0.011314801162723435
P1,c2st_xgb,oracle_target,acc,replace,0.1,prevalence_error,5,-0.0032139122540108577,0.004634195124251865,-0.008968025500445818,0.0025402009924241024
P1,c2st_xgb,oracle_target,acc,replace,0.1,false_positive_share,5,0.35368191525787224,0.014461818631368853,0.3357251957147491,0.37163863480099535
P1,c2st_xgb,oracle_target,acc,replace,0.1,prevalence_decision_error,5,0.618,0.13881642554107204,0.44563664204631737,0.7903633579536826
P1,c2st_xgb,oracle_target,acc,replace,0.1,decision_regret,5,0.0009649679497922177,0.00043389481752681116,0.00042621637586198464,0.0015037195237224508
P1,c2st_xgb,oracle_target,cc,replace,0.05,prevalence_absolute_error,5,0.03526799999999995,0.0037902598855487518,0.030561770756278146,0.03997422924372176
P1,c2st_xgb,oracle_target,cc,replace,0.05,prevalence_error,5,0.03526799999999995,0.0037902598855487518,0.030561770756278146,0.03997422924372176
P1,c2st_xgb,oracle_target,cc,replace,0.05,false_positive_share,5,0.5358727182078347,0.01570635894730576,0.5163706977600996,0.5553747386555697
P1,c2st_xgb,oracle_target,cc,replace,0.05,prevalence_decision_error,5,0.02,0.023452078799117145,-0.009119601927901524,0.049119601927901525
P1,c2st_xgb,oracle_target,cc,replace,0.05,decision_regret,5,0.00023487336161189546,0.0002804257079484671,-0.00011332114411851925,0.0005830678673423102
P1,c2st_xgb,oracle_target,cc,replace,0.1,prevalence_absolute_error,5,0.021545999999999926,0.003569086717915392,0.01711439351589715,0.025977606484102703
P1,c2st_xgb,oracle_target,cc,replace,0.1,prevalence_error,5,0.021545999999999926,0.003569086717915392,0.01711439351589715,0.025977606484102703
P1,c2st_xgb,oracle_target,cc,replace,0.1,false_positive_share,5,0.35368191525787224,0.014461818631368853,0.3357251957147491,0.37163863480099535
P1,c2st_xgb,oracle_target,cc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_xgb,oracle_target,cc,replace,0.1,decision_regret,5,0.0007377339910464961,0.0004979853203308955,0.00011940354715765417,0.001356064434935338
P1,c2st_xgb,oracle_target,dys,replace,0.05,prevalence_absolute_error,5,0.004628364619369204,0.0003423356381487101,0.004203298782177839,0.005053430456560568
P1,c2st_xgb,oracle_target,dys,replace,0.05,prevalence_error,5,0.0004672837796783455,0.0017670720199361837,-0.0017268259297096179,0.002661393489066309
P1,c2st_xgb,oracle_target,dys,replace,0.05,false_positive_share,5,0.5358727182078347,0.01570635894730576,0.5163706977600996,0.5553747386555697
P1,c2st_xgb,oracle_target,dys,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P1,c2st_xgb,oracle_target,dys,replace,0.05,decision_regret,5,0.00022465873946797945,0.00028681246462523803,-0.00013146597209326926,0.0005807834510292282
