protocol,detector,calibration_policy,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,column_positional_ablation,oracle_target,threshold_fpr_shift,5,0.0008092275775448422,0.003289193320103743,-0.0032748453511602846,0.004893300506249969
P1,column_positional_ablation,oracle_target,prevalence_mae,5,0.009104967400692197,0.0019678438391061695,0.006661566551586985,0.011548368249797408
P1,column_positional_ablation,oracle_target,prevalence_decision_error_rate,5,0.07923076923076923,0.0047729514023041745,0.07330436730935197,0.08515717115218649
P1,column_positional_ablation,oracle_target,governance_regret,5,0.0036587792493640663,0.00107816922915562,0.002320055333550429,0.0049975031651777035
P1,column_positional_ablation,source_only,source_validation_auroc,5,0.9076585940487378,0.04107952041959051,0.8566516324802559,0.9586655556172198
P1,column_positional_ablation,source_only,target_test_auroc,5,0.906644679406344,0.04156882370213502,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,source_only,ranking_shift,5,-0.00101391464239396,0.0038442774611345295,-0.005787215564990875,0.003759386280202956
P1,column_positional_ablation,source_only,source_validation_ece,5,0.019748199436818457,0.009127520025103183,0.008414886428763917,0.031081512444872998
P1,column_positional_ablation,source_only,target_test_ece,5,0.0233599524108134,0.010405806447111324,0.010439437173158648,0.03628046764846815
P1,column_positional_ablation,source_only,calibration_shift,5,0.0036117529739948797,0.0023392626212433093,0.0007071747948532948,0.006516331153136465
P1,column_positional_ablation,source_only,reference_fpr,5,0.04969518604162283,0.00018802337418543467,0.049461724187075985,0.04992864789616968
P1,column_positional_ablation,source_only,target_test_fpr,5,0.05050441361916769,0.0033910445925661526,0.046293875632274745,0.05471495160606063
P1,column_positional_ablation,source_only,threshold_fpr_shift,5,0.0008092275775448422,0.003289193320103743,-0.0032748453511602846,0.004893300506249969
P1,column_positional_ablation,source_only,prevalence_mae,5,0.009104967400692197,0.0019678438391061695,0.006661566551586985,0.011548368249797408
P1,column_positional_ablation,source_only,prevalence_decision_error_rate,5,0.07923076923076923,0.0047729514023041745,0.07330436730935197,0.08515717115218649
P1,column_positional_ablation,source_only,governance_regret,5,0.0036587792493640663,0.00107816922915562,0.002320055333550429,0.0049975031651777035
P1,column_positional_ablation,target_real_anchor,source_validation_auroc,5,0.9076585940487378,0.04107952041959051,0.8566516324802559,0.9586655556172198
P1,column_positional_ablation,target_real_anchor,target_test_auroc,5,0.906644679406344,0.04156882370213502,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,target_real_anchor,ranking_shift,5,-0.00101391464239396,0.0038442774611345295,-0.005787215564990875,0.003759386280202956
P1,column_positional_ablation,target_real_anchor,source_validation_ece,5,0.019748199436818457,0.009127520025103183,0.008414886428763917,0.031081512444872998
P1,column_positional_ablation,target_real_anchor,target_test_ece,5,0.0233599524108134,0.010405806447111324,0.010439437173158648,0.03628046764846815
P1,column_positional_ablation,target_real_anchor,calibration_shift,5,0.0036117529739948797,0.0023392626212433093,0.0007071747948532948,0.006516331153136465
P1,column_positional_ablation,target_real_anchor,reference_fpr,5,0.05,0.0,0.05,0.05
P1,column_positional_ablation,target_real_anchor,target_test_fpr,5,0.04861286254728873,0.005041179776736276,0.042353411110042406,0.05487231398453505
P1,column_positional_ablation,target_real_anchor,threshold_fpr_shift,5,-0.0013871374527112397,0.005041179776736237,-0.007646588889957515,0.004872313984535035
P1,column_positional_ablation,target_real_anchor,prevalence_mae,5,0.009104967400692197,0.0019678438391061695,0.006661566551586985,0.011548368249797408
P1,column_positional_ablation,target_real_anchor,prevalence_decision_error_rate,5,0.07923076923076923,0.0047729514023041745,0.07330436730935197,0.08515717115218649
P1,column_positional_ablation,target_real_anchor,governance_regret,5,0.0036586841018700703,0.0010533561714480043,0.0023507696664973317,0.004966598537242808
P1,datum_transformer,oracle_target,source_validation_auroc,5,0.9042492594363996,0.035848499825443476,0.8597374678135324,0.9487610510592667
P1,datum_transformer,oracle_target,target_test_auroc,5,0.8996020308531936,0.04020887191732126,0.8496761221850694,0.9495279395213178
P1,datum_transformer,oracle_target,ranking_shift,5,-0.00464722858320596,0.005568427941363038,-0.011561345084588344,0.002266887918176425
P1,datum_transformer,oracle_target,source_validation_ece,5,0.024616422574197,0.013529696581323657,0.00781708542254687,0.04141575972584713
P1,datum_transformer,oracle_target,target_test_ece,5,0.026303186051915638,0.01657372452008004,0.005724188999185295,0.04688218310464598
P1,datum_transformer,oracle_target,calibration_shift,5,0.00168676347771862,0.003307423925285109,-0.0024199457371056757,0.005793472692542915
P1,datum_transformer,oracle_target,reference_fpr,5,0.04969518604162286,0.00028203506127812,0.04934499325980263,0.05004537882344309
P1,datum_transformer,oracle_target,target_test_fpr,5,0.05138713745271116,0.0028547872440533926,0.04784245090923872,0.0549318239961836
P1,datum_transformer,oracle_target,threshold_fpr_shift,5,0.0016919514110883202,0.002954047747820461,-0.001975983326355258,0.005359886148531898
P1,datum_transformer,oracle_target,prevalence_mae,5,0.009436596861815794,0.0022618860195999933,0.006628094423238069,0.01224509930039352
P1,datum_transformer,oracle_target,prevalence_decision_error_rate,5,0.07938461538461539,0.0029492753096432016,0.07572260641184017,0.0830466243573906
P1,datum_transformer,oracle_target,governance_regret,5,0.003498848979483324,0.0005799199642913973,0.0027787832379830837,0.004218914720983564
P1,datum_transformer,source_only,source_validation_auroc,5,0.9042492594363996,0.035848499825443476,0.8597374678135324,0.9487610510592667
P1,datum_transformer,source_only,target_test_auroc,5,0.8996020308531936,0.04020887191732126,0.8496761221850694,0.9495279395213178
P1,datum_transformer,source_only,ranking_shift,5,-0.00464722858320596,0.005568427941363038,-0.011561345084588344,0.002266887918176425
P1,datum_transformer,source_only,source_validation_ece,5,0.024616422574197,0.013529696581323657,0.00781708542254687,0.04141575972584713
P1,datum_transformer,source_only,target_test_ece,5,0.026303186051915638,0.01657372452008004,0.005724188999185295,0.04688218310464598
P1,datum_transformer,source_only,calibration_shift,5,0.00168676347771862,0.003307423925285109,-0.0024199457371056757,0.005793472692542915
P1,datum_transformer,source_only,reference_fpr,5,0.04969518604162286,0.00028203506127812,0.04934499325980263,0.05004537882344309
P1,datum_transformer,source_only,target_test_fpr,5,0.05138713745271116,0.0028547872440533926,0.04784245090923872,0.0549318239961836
P1,datum_transformer,source_only,threshold_fpr_shift,5,0.0016919514110883202,0.002954047747820461,-0.001975983326355258,0.005359886148531898
P1,datum_transformer,source_only,prevalence_mae,5,0.009436596861815794,0.0022618860195999933,0.006628094423238069,0.01224509930039352
P1,datum_transformer,source_only,prevalence_decision_error_rate,5,0.07938461538461539,0.0029492753096432016,0.07572260641184017,0.0830466243573906
P1,datum_transformer,source_only,governance_regret,5,0.003498848979483324,0.0005799199642913973,0.0027787832379830837,0.004218914720983564
P1,datum_transformer,target_real_anchor,source_validation_auroc,5,0.9042492594363996,0.035848499825443476,0.8597374678135324,0.9487610510592667
P1,datum_transformer,target_real_anchor,target_test_auroc,5,0.8996020308531936,0.04020887191732126,0.8496761221850694,0.9495279395213178
P1,datum_transformer,target_real_anchor,ranking_shift,5,-0.00464722858320596,0.005568427941363038,-0.011561345084588344,0.002266887918176425
P1,datum_transformer,target_real_anchor,source_validation_ece,5,0.024616422574197,0.013529696581323657,0.00781708542254687,0.04141575972584713
P1,datum_transformer,target_real_anchor,target_test_ece,5,0.026303186051915638,0.01657372452008004,0.005724188999185295,0.04688218310464598
P1,datum_transformer,target_real_anchor,calibration_shift,5,0.00168676347771862,0.003307423925285109,-0.0024199457371056757,0.005793472692542915
P1,datum_transformer,target_real_anchor,reference_fpr,5,0.05,0.0,0.05,0.05
P1,datum_transformer,target_real_anchor,target_test_fpr,5,0.05535939470365694,0.017048170631286375,0.03419129499555391,0.07652749441175996
P1,datum_transformer,target_real_anchor,threshold_fpr_shift,5,0.005359394703656961,0.017048170631286344,-0.015808705004446033,0.02652749441175995
P1,datum_transformer,target_real_anchor,prevalence_mae,5,0.009436596861815794,0.0022618860195999933,0.006628094423238069,0.01224509930039352
P1,datum_transformer,target_real_anchor,prevalence_decision_error_rate,5,0.07938461538461539,0.0029492753096432016,0.07572260641184017,0.0830466243573906
P1,datum_transformer,target_real_anchor,governance_regret,5,0.003464904051441579,0.0006563862136220558,0.002649892921069787,0.00427991518181337
P1,flat_transformer,oracle_target,source_validation_auroc,5,0.9047238485364542,0.005924561680132124,0.8973675335930965,0.9120801634798118
