protocol,detector,calibration_policy,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P3,flat_transformer,oracle_target,append,0.0999099909990999,detector_cleanup_delta,4,0.004439276621136903,0.005121485167872686,-0.0037101491538939664,0.012588702396167772
P3,flat_transformer,oracle_target,append,0.0999099909990999,decision_regret,4,0.0008675325479036701,0.0005820957058000148,-5.871161621871454e-05,0.0017937767120260548
P3,flat_transformer,oracle_target,append,0.2498124531132783,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,append,0.2498124531132783,contaminated_utility_delta,4,0.0053505664343288205,0.00232933812261277,0.0016440696832960714,0.00905706318536157
P3,flat_transformer,oracle_target,append,0.2498124531132783,detector_cleanup_delta,4,0.00502915391288576,0.003606063425744444,-0.0007088977000537979,0.010767205525825317
P3,flat_transformer,oracle_target,append,0.2498124531132783,decision_regret,4,0.0017110229651753801,0.0013498649090963814,-0.0004369133311175732,0.0038589592614683334
P3,flat_transformer,oracle_target,append,0.5,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,append,0.5,contaminated_utility_delta,4,-5.974077681489666e-06,0.006829132256734287,-0.010872647437050402,0.010860699281687421
P3,flat_transformer,oracle_target,append,0.5,detector_cleanup_delta,4,0.0002779424268199497,0.008752497938532533,-0.013649234936423114,0.014205119790063012
P3,flat_transformer,oracle_target,append,0.5,decision_regret,4,0.00116819099974824,0.0014182273927511742,-0.0010885252633083202,0.0034249072628048
P3,flat_transformer,oracle_target,append,0.75,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,append,0.75,contaminated_utility_delta,4,-0.002498067049253545,0.006548391704760669,-0.012918019542436581,0.00792188544392949
P3,flat_transformer,oracle_target,append,0.75,detector_cleanup_delta,4,-0.0017713168531388352,0.00974027418149964,-0.017270266643820746,0.013727632937543074
P3,flat_transformer,oracle_target,append,0.75,decision_regret,4,0.001121160243830165,0.002173053187091012,-0.0023366522993912234,0.004578972787051553
P3,flat_transformer,oracle_target,replace,0.0,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.0,contaminated_utility_delta,4,-0.003250264497120085,0.0023627881057747117,-0.007009987635815595,0.000509458641575426
P3,flat_transformer,oracle_target,replace,0.0,detector_cleanup_delta,4,-0.002925160017065025,0.0041264258033481506,-0.009491224293011365,0.0036409042588813135
P3,flat_transformer,oracle_target,replace,0.0,decision_regret,4,0.001219020404211275,0.0011744948843413511,-0.0006498630484120993,0.0030879038568346496
P3,flat_transformer,oracle_target,replace,0.05,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.05,contaminated_utility_delta,4,0.00017256925537441,0.006248282868302706,-0.009769843108924307,0.010114981619673127
P3,flat_transformer,oracle_target,replace,0.05,detector_cleanup_delta,4,-0.0006881305223764953,0.006258827373611467,-0.010647321547655667,0.009271060502902677
P3,flat_transformer,oracle_target,replace,0.05,decision_regret,4,0.0005071941353987936,0.00040459831486412494,-0.00013661207073288075,0.001151000341530468
P3,flat_transformer,oracle_target,replace,0.1,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.1,contaminated_utility_delta,4,0.0006813804215999295,0.008396231933585751,-0.012678898226072597,0.014041659069272456
P3,flat_transformer,oracle_target,replace,0.1,detector_cleanup_delta,4,0.0002713756154147395,0.007717860951740126,-0.012009463419864643,0.012552214650694121
P3,flat_transformer,oracle_target,replace,0.1,decision_regret,4,0.00118086313675089,0.0004764498250695482,0.00042272514402806366,0.0019390011294737163
P3,flat_transformer,oracle_target,replace,0.25,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.25,contaminated_utility_delta,4,-0.00042518664937334495,0.003920308444020982,-0.006663272210996893,0.005812898912250203
P3,flat_transformer,oracle_target,replace,0.25,detector_cleanup_delta,4,-0.0006139429040867741,0.004825920887319949,-0.008293059952808197,0.0070651741446346485
P3,flat_transformer,oracle_target,replace,0.25,decision_regret,4,0.0009216296810805949,0.001187526430038905,-0.0009679898687714374,0.0028112492309326272
P3,flat_transformer,oracle_target,replace,0.5,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.5,contaminated_utility_delta,4,-0.00526250168873992,0.007973328883843646,-0.01794984721233996,0.007424843834860119
P3,flat_transformer,oracle_target,replace,0.5,detector_cleanup_delta,4,-0.005253633533542315,0.007444438888161265,-0.0170993970508119,0.00659212998372727
P3,flat_transformer,oracle_target,replace,0.5,decision_regret,4,0.0013042897862860204,0.0008545779782476642,-5.553447843952941e-05,0.0026641140510115704
P3,flat_transformer,oracle_target,replace,0.75,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,0.75,contaminated_utility_delta,4,-0.005603624291942619,0.01096757436916153,-0.02305548255647382,0.011848233972588584
P3,flat_transformer,oracle_target,replace,0.75,detector_cleanup_delta,4,-0.0063323718879308415,0.01230704819416567,-0.025915631915166375,0.01325088813930469
P3,flat_transformer,oracle_target,replace,0.75,decision_regret,4,0.00238992588244981,0.0021467333620412547,-0.0010260059457789213,0.005805857710678541
P3,flat_transformer,oracle_target,replace,1.0,detection_auroc,4,0.7252551516534622,0.10046250301718793,0.5653968908801607,0.8851134124267638
P3,flat_transformer,oracle_target,replace,1.0,contaminated_utility_delta,4,-0.005235890413031324,0.007185755624150041,-0.016670031131405284,0.0061982503053426355
P3,flat_transformer,oracle_target,replace,1.0,detector_cleanup_delta,4,-0.00764137560557919,0.01000332816708534,-0.02355890298851978,0.0082761517773614
P3,flat_transformer,oracle_target,replace,1.0,decision_regret,4,0.00294509208554206,0.0027892011784073447,-0.0014931494069156492,0.0073833335779997684
P3,flat_transformer,source_only,append,0.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P3,flat_transformer,source_only,append,0.0,detector_cleanup_delta,4,-0.022940576952794008,0.02456254733400836,-0.062025070958529556,0.01614391705294154
P3,flat_transformer,source_only,append,0.0,decision_regret,4,0.020476383740178784,0.02267471720330841,-0.015604151253332105,0.056556918733689676
P3,flat_transformer,source_only,append,0.050332383665717,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.050332383665717,contaminated_utility_delta,5,0.0004679900183363199,0.0012654748668543324,-0.0011033045644684063,0.0020392846011410464
P3,flat_transformer,source_only,append,0.050332383665717,detector_cleanup_delta,4,-0.028860879611200256,0.03557478085980109,-0.08546829456547603,0.027746535343075515
P3,flat_transformer,source_only,append,0.050332383665717,decision_regret,4,0.029606321823046452,0.03604160064643283,-0.027743907583829077,0.08695655122992198
P3,flat_transformer,source_only,append,0.0999099909990999,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.0999099909990999,contaminated_utility_delta,5,0.005560613102009909,0.0035248156311384698,0.0011839764325193925,0.009937249771500425
P3,flat_transformer,source_only,append,0.0999099909990999,detector_cleanup_delta,4,-0.027712077812758234,0.039844631822482476,-0.09111377847718274,0.03568962285166627
P3,flat_transformer,source_only,append,0.0999099909990999,decision_regret,4,0.032908090243761276,0.03773655358433188,-0.027139187520537553,0.0929553680080601
P3,flat_transformer,source_only,append,0.2498124531132783,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.2498124531132783,contaminated_utility_delta,5,0.00414983797331696,0.0033582891853609683,-2.002880370280142e-05,0.00831970475033672
P3,flat_transformer,source_only,append,0.2498124531132783,detector_cleanup_delta,4,-0.024440273713861226,0.041267132591614554,-0.09010549053677955,0.04122494310905709
P3,flat_transformer,source_only,append,0.2498124531132783,decision_regret,4,0.030165478428471136,0.04027793708498936,-0.03392570760181588,0.09425666445875816
P3,flat_transformer,source_only,append,0.5,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.5,contaminated_utility_delta,5,0.0011726112751323002,0.006474805225202731,-0.006866921268383547,0.009212143818648148
P3,flat_transformer,source_only,append,0.5,detector_cleanup_delta,4,-0.029252094792180557,0.04397766819001047,-0.09923037861532638,0.040726189030965275
P3,flat_transformer,source_only,append,0.5,decision_regret,4,0.03014004699060322,0.03733633143550673,-0.02927038802428495,0.0895504820054914
P3,flat_transformer,source_only,append,0.75,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,append,0.75,contaminated_utility_delta,5,-0.002614988360223368,0.005677096828840272,-0.009664035106911089,0.004434058386464354
P3,flat_transformer,source_only,append,0.75,detector_cleanup_delta,4,-0.023897102541291317,0.04220348199573778,-0.0910522602150129,0.043258055132430265
P3,flat_transformer,source_only,append,0.75,decision_regret,4,0.02504556439108943,0.03399304954983993,-0.029044963081517612,0.07913609186369647
P3,flat_transformer,source_only,replace,0.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P3,flat_transformer,source_only,replace,0.0,detector_cleanup_delta,4,-0.022940576952794008,0.02456254733400836,-0.062025070958529556,0.01614391705294154
P3,flat_transformer,source_only,replace,0.0,decision_regret,4,0.020476383740178784,0.02267471720330841,-0.015604151253332105,0.056556918733689676
P3,flat_transformer,source_only,replace,0.05,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.05,contaminated_utility_delta,5,-0.0002707150697336798,0.005501207509826954,-0.007101366381333989,0.006559936241866629
P3,flat_transformer,source_only,replace,0.05,detector_cleanup_delta,4,-0.03821035426990638,0.0551113518583553,-0.125904813320313,0.049484104780500235
P3,flat_transformer,source_only,replace,0.05,decision_regret,4,0.03800474980203053,0.052003062483931835,-0.0447437272306828,0.12075322683474386
P3,flat_transformer,source_only,replace,0.1,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.1,contaminated_utility_delta,5,0.0009881433528816839,0.0073036326914739285,-0.008080514416225553,0.010056801121988921
P3,flat_transformer,source_only,replace,0.1,detector_cleanup_delta,4,-0.03406694998325252,0.04594418504625963,-0.10717440095812249,0.03904050099161745
P3,flat_transformer,source_only,replace,0.1,decision_regret,4,0.034836499133173014,0.039262476481143935,-0.027638862473679478,0.09731186074002551
P3,flat_transformer,source_only,replace,0.25,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.25,contaminated_utility_delta,5,-0.0008075889720288157,0.0035011100245576623,-0.005154791243272361,0.00353961329921473
P3,flat_transformer,source_only,replace,0.25,detector_cleanup_delta,4,-0.020556972686574426,0.026375565705451007,-0.06252638350111454,0.02141243812796569
P3,flat_transformer,source_only,replace,0.25,decision_regret,4,0.02081515223083964,0.023077584849801748,-0.015906435089221783,0.057536739550901064
P3,flat_transformer,source_only,replace,0.5,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.5,contaminated_utility_delta,5,-0.004258383986470044,0.007260973895939181,-0.013274073864955048,0.00475730589201496
P3,flat_transformer,source_only,replace,0.5,detector_cleanup_delta,4,-0.03637223902051822,0.04901371345493869,-0.11436399466697023,0.04161951662593378
P3,flat_transformer,source_only,replace,0.5,decision_regret,4,0.030898508030555504,0.04312474813886962,-0.03772258965986253,0.09951960572097354
P3,flat_transformer,source_only,replace,0.75,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,0.75,contaminated_utility_delta,5,-0.004380632058192464,0.009884043488187548,-0.016653293014155295,0.007892028897770367
P3,flat_transformer,source_only,replace,0.75,detector_cleanup_delta,4,-0.06458692189347794,0.08152140890644065,-0.19430567518139014,0.06513183139443425
P3,flat_transformer,source_only,replace,0.75,decision_regret,4,0.058497363009964956,0.07074313729254803,-0.05407075494045882,0.17106548096038873
P3,flat_transformer,source_only,replace,1.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,source_only,replace,1.0,contaminated_utility_delta,5,-0.0052920038746773635,0.00622431173065685,-0.013020507664231337,0.002436499914876611
P3,flat_transformer,source_only,replace,1.0,detector_cleanup_delta,2,0.00161350532897703,0.0020362814548085164,-0.016681757673490765,0.019908768331444827
P3,flat_transformer,source_only,replace,1.0,decision_regret,2,0.0026398801158868,0.0013599296138421962,-0.009578602693223241,0.014858362924996843
P3,flat_transformer,target_real_anchor,append,0.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P3,flat_transformer,target_real_anchor,append,0.0,detector_cleanup_delta,5,-0.00197863709136128,0.003720728098671366,-0.006598531218586659,0.002641257035864098
P3,flat_transformer,target_real_anchor,append,0.0,decision_regret,5,0.001292234199219912,0.0012147626530514951,-0.0002160928534366193,0.0028005612518764433
P3,flat_transformer,target_real_anchor,append,0.050332383665717,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.050332383665717,contaminated_utility_delta,5,0.0004679900183363199,0.0012654748668543324,-0.0011033045644684063,0.0020392846011410464
P3,flat_transformer,target_real_anchor,append,0.050332383665717,detector_cleanup_delta,5,0.00014066252496015608,0.0016055483917959436,-0.0018528891105068191,0.0021342141604271314
P3,flat_transformer,target_real_anchor,append,0.050332383665717,decision_regret,5,0.0008802968144253067,0.00036913668493549254,0.0004219530823246199,0.0013386405465259936
P3,flat_transformer,target_real_anchor,append,0.0999099909990999,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.0999099909990999,contaminated_utility_delta,5,0.005560613102009909,0.0035248156311384698,0.0011839764325193925,0.009937249771500425
P3,flat_transformer,target_real_anchor,append,0.0999099909990999,detector_cleanup_delta,5,0.00565685461727462,0.004393666334752537,0.0002013973092925064,0.011112311925256732
P3,flat_transformer,target_real_anchor,append,0.0999099909990999,decision_regret,5,0.000741589175725894,0.0005196619650088527,9.634362253857737e-05,0.0013868347289132106
P3,flat_transformer,target_real_anchor,append,0.2498124531132783,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.2498124531132783,contaminated_utility_delta,5,0.00414983797331696,0.0033582891853609683,-2.002880370280142e-05,0.00831970475033672
P3,flat_transformer,target_real_anchor,append,0.2498124531132783,detector_cleanup_delta,5,0.003777045461853608,0.004726246989166079,-0.0020913652712128477,0.009645456194920063
P3,flat_transformer,target_real_anchor,append,0.2498124531132783,decision_regret,5,0.0015925679242209227,0.0011756995123284569,0.00013274416705695525,0.00305239168138489
P3,flat_transformer,target_real_anchor,append,0.5,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.5,contaminated_utility_delta,5,0.0011726112751323002,0.006474805225202731,-0.006866921268383547,0.009212143818648148
P3,flat_transformer,target_real_anchor,append,0.5,detector_cleanup_delta,5,0.002235071399877116,0.00821485025519278,-0.007965012412630763,0.012435155212384995
P3,flat_transformer,target_real_anchor,append,0.5,decision_regret,5,0.0010549405439086905,0.001114562545604346,-0.00032897164271456685,0.002438852730531948
P3,flat_transformer,target_real_anchor,append,0.75,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,append,0.75,contaminated_utility_delta,5,-0.002614988360223368,0.005677096828840272,-0.009664035106911089,0.004434058386464354
P3,flat_transformer,target_real_anchor,append,0.75,detector_cleanup_delta,5,-0.0006642788355112766,0.008342079422367449,-0.01102233852442139,0.009693780853398835
P3,flat_transformer,target_real_anchor,append,0.75,decision_regret,5,0.0012270198705022892,0.0016977850507766369,-0.0008810587037356105,0.003335098444740189
P3,flat_transformer,target_real_anchor,replace,0.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P3,flat_transformer,target_real_anchor,replace,0.0,detector_cleanup_delta,5,-0.00197863709136128,0.003720728098671366,-0.006598531218586659,0.002641257035864098
P3,flat_transformer,target_real_anchor,replace,0.0,decision_regret,5,0.001292234199219912,0.0012147626530514951,-0.0002160928534366193,0.0028005612518764433
P3,flat_transformer,target_real_anchor,replace,0.05,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.05,contaminated_utility_delta,5,-0.0002707150697336798,0.005501207509826954,-0.007101366381333989,0.006559936241866629
P3,flat_transformer,target_real_anchor,replace,0.05,detector_cleanup_delta,5,-0.0008342891600491047,0.0053422820248095184,-0.007467608418506191,0.0057990300984079824
P3,flat_transformer,target_real_anchor,replace,0.05,decision_regret,5,0.000730298224724004,0.0006033276414046324,-1.8831986729318665e-05,0.0014794284361773268
P3,flat_transformer,target_real_anchor,replace,0.1,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.1,contaminated_utility_delta,5,0.0009881433528816839,0.0073036326914739285,-0.008080514416225553,0.010056801121988921
P3,flat_transformer,target_real_anchor,replace,0.1,detector_cleanup_delta,5,0.0006112951859013602,0.0071414247339476765,-0.008255954802123364,0.009478545173926083
P3,flat_transformer,target_real_anchor,replace,0.1,decision_regret,5,0.0007234172485605119,0.00042394213864089224,0.00019702355768860716,0.0012498109394324165
P3,flat_transformer,target_real_anchor,replace,0.25,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.25,contaminated_utility_delta,5,-0.0008075889720288157,0.0035011100245576623,-0.005154791243272361,0.00353961329921473
P3,flat_transformer,target_real_anchor,replace,0.25,detector_cleanup_delta,5,-0.0005428003217552843,0.004264494327921466,-0.005837869399279526,0.004752268755768957
P3,flat_transformer,target_real_anchor,replace,0.25,decision_regret,5,0.0010245099902301239,0.0007202453229681738,0.0001302073028258999,0.0019188126776343477
P3,flat_transformer,target_real_anchor,replace,0.5,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.5,contaminated_utility_delta,5,-0.004258383986470044,0.007260973895939181,-0.013274073864955048,0.00475730589201496
P3,flat_transformer,target_real_anchor,replace,0.5,detector_cleanup_delta,5,-0.0038029015133001316,0.007520580791637715,-0.013140935927859448,0.005535132901259184
P3,flat_transformer,target_real_anchor,replace,0.5,decision_regret,5,0.0008799288516345519,0.0004885275708376881,0.0002733417547954556,0.0014865159484736482
P3,flat_transformer,target_real_anchor,replace,0.75,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,0.75,contaminated_utility_delta,5,-0.004380632058192464,0.009884043488187548,-0.016653293014155295,0.007892028897770367
P3,flat_transformer,target_real_anchor,replace,0.75,detector_cleanup_delta,5,-0.0041767544189949355,0.011054507702669742,-0.017902738651266153,0.009549229813276282
P3,flat_transformer,target_real_anchor,replace,0.75,decision_regret,5,0.0009989690179627998,0.00113100331901532,-0.0004053570851074897,0.0024032951210330895
P3,flat_transformer,target_real_anchor,replace,1.0,detection_auroc,5,0.7394923293094797,0.09264460061117367,0.624458864102619,0.8545257945163405
P3,flat_transformer,target_real_anchor,replace,1.0,contaminated_utility_delta,5,-0.0052920038746773635,0.00622431173065685,-0.013020507664231337,0.002436499914876611
P3,flat_transformer,target_real_anchor,replace,1.0,detector_cleanup_delta,5,-0.006592503609197949,0.00856114825274405,-0.0172225731779153,0.0040375659595194
P3,flat_transformer,target_real_anchor,replace,1.0,decision_regret,5,0.002157632594416282,0.002215086886674732,-0.0005927610456609943,0.004908026234493558
P4,char3gram,oracle_target,append,0.0,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P4,char3gram,oracle_target,append,0.0,detector_cleanup_delta,5,-0.001796504147532708,0.004421043746185527,-0.007285955001655176,0.0036929467065897597
P4,char3gram,oracle_target,append,0.0,decision_regret,5,0.001683244975296128,0.0013903464436976648,-4.309814887389898e-05,0.003409588099466155
P4,char3gram,oracle_target,append,0.050332383665717,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.050332383665717,contaminated_utility_delta,5,0.0004210648209109559,0.0023323700431712494,-0.0024749550921837433,0.0033170847340056554
P4,char3gram,oracle_target,append,0.050332383665717,detector_cleanup_delta,5,0.0017749924819058997,0.00296452177496835,-0.0019059474779634209,0.005455932441775221
P4,char3gram,oracle_target,append,0.050332383665717,decision_regret,5,0.0015637847018216996,0.0015683170780458023,-0.00038353815175589615,0.0035111075553992954
P4,char3gram,oracle_target,append,0.0999099909990999,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.0999099909990999,contaminated_utility_delta,5,0.004677793023996624,0.005144593808041074,-0.0017100638928299848,0.011065649940823232
P4,char3gram,oracle_target,append,0.0999099909990999,detector_cleanup_delta,5,0.006707151888143083,0.005612169763589824,-0.0002612772591141319,0.013675581035400298
P4,char3gram,oracle_target,append,0.0999099909990999,decision_regret,5,0.0010980656558650722,0.0005595013726421393,0.00040335294450973946,0.0017927783672204048
P4,char3gram,oracle_target,append,0.2498124531132783,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.2498124531132783,contaminated_utility_delta,5,0.001589910816611348,0.0033133274323878586,-0.0025241285704455723,0.005703950203668268
P4,char3gram,oracle_target,append,0.2498124531132783,detector_cleanup_delta,5,0.0024440690982578763,0.0024035834358138485,-0.0005403739206710874,0.00542851211718684
P4,char3gram,oracle_target,append,0.2498124531132783,decision_regret,5,0.000931265364398476,0.0009272657164894906,-0.00022008709253514295,0.002082617821332095
P4,char3gram,oracle_target,append,0.5,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.5,contaminated_utility_delta,5,-0.00017586825978214028,0.008467679339441704,-0.010689880843900736,0.010338144324336454
P4,char3gram,oracle_target,append,0.5,detector_cleanup_delta,5,0.003519125095315145,0.00861325949555466,-0.00717564912750179,0.014213899318132078
P4,char3gram,oracle_target,append,0.5,decision_regret,5,9.4695843718316e-05,0.00021174634374085104,-0.00016822196805597767,0.00035761365549260963
P4,char3gram,oracle_target,append,0.75,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,append,0.75,contaminated_utility_delta,5,-0.0014047321542042285,0.008943250542485452,-0.012509244379724697,0.009699780071316241
P4,char3gram,oracle_target,append,0.75,detector_cleanup_delta,5,0.003411236023613164,0.008100690452124543,-0.006647099671382853,0.013469571718609182
P4,char3gram,oracle_target,append,0.75,decision_regret,5,0.0,0.0,0.0,0.0
P4,char3gram,oracle_target,replace,0.0,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.0,contaminated_utility_delta,5,-0.0027938617505738317,0.0022866116985329307,-0.005633065174513731,4.534167336606729e-05
P4,char3gram,oracle_target,replace,0.0,detector_cleanup_delta,5,-0.001796504147532708,0.004421043746185527,-0.007285955001655176,0.0036929467065897597
P4,char3gram,oracle_target,replace,0.0,decision_regret,5,0.001683244975296128,0.0013903464436976648,-4.309814887389898e-05,0.003409588099466155
P4,char3gram,oracle_target,replace,0.05,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.05,contaminated_utility_delta,5,-0.0009271884698353,0.0048858941682372,-0.006993827357569156,0.005139450417898556
P4,char3gram,oracle_target,replace,0.05,detector_cleanup_delta,5,0.0011244591986040123,0.003566735493855709,-0.0033042278552321445,0.005553146252440169
P4,char3gram,oracle_target,replace,0.05,decision_regret,5,0.0018426089796954078,0.0010994935023696,0.0004774074815441106,0.003207810477846705
P4,char3gram,oracle_target,replace,0.1,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.1,contaminated_utility_delta,5,0.001634987341929928,0.006339907198550117,-0.006237047178462634,0.00950702186232249
P4,char3gram,oracle_target,replace,0.1,detector_cleanup_delta,5,0.0028928624979085845,0.006034840099742074,-0.004600381188857561,0.01038610618467473
P4,char3gram,oracle_target,replace,0.1,decision_regret,5,0.000669066911155288,0.0005933965783999299,-6.773225690120228e-05,0.0014058660792117782
P4,char3gram,oracle_target,replace,0.25,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.25,contaminated_utility_delta,5,-0.001435802185233856,0.005718528398491313,-0.008536293020346346,0.0056646886498786355
P4,char3gram,oracle_target,replace,0.25,detector_cleanup_delta,5,-7.9576995098838e-06,0.004584451769700179,-0.00570030641344813,0.0056843910144283635
P4,char3gram,oracle_target,replace,0.25,decision_regret,5,0.0005933925114737102,0.00031360287023640687,0.000204003117767797,0.0009827819051796234
P4,char3gram,oracle_target,replace,0.5,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.5,contaminated_utility_delta,5,-0.002219781238544956,0.00863438222093524,-0.012940782789010903,0.00850122031192099
P4,char3gram,oracle_target,replace,0.5,detector_cleanup_delta,5,-0.00042524791037303994,0.007859065562337413,-0.010183566678650426,0.009333070857904347
P4,char3gram,oracle_target,replace,0.5,decision_regret,5,0.0007782330282570257,0.0009886751399886446,-0.0004493692989859412,0.0020058353554999924
P4,char3gram,oracle_target,replace,0.75,detection_auroc,5,0.6607478738789639,0.01787368291829283,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,replace,0.75,contaminated_utility_delta,5,-0.0036624691392790317,0.010476906618537438,-0.016671266900059704,0.00934632862150164
P4,char3gram,oracle_target,replace,0.75,detector_cleanup_delta,5,-0.004558108962479756,0.010252171610916024,-0.01728786135516087,0.00817164343020136
P4,char3gram,oracle_target,replace,0.75,decision_regret,5,0.002425742622867624,0.001997618776213374,-5.462869369238449e-05,0.004906113939427633
