protocol,detector,calibration_policy,quantifier,contamination_mode,metric,n_seeds,mean,std,ci95_low,ci95_high
P4,char3gram,oracle_target,emq,replace,prevalence_absolute_error,5,0.06329058447988671,0.0032605032788150757,0.0592421349425567,0.06733903401721672
P4,char3gram,oracle_target,emq,replace,prevalence_error,5,-0.016357711076903262,0.0040144414782267955,-0.021342298533313375,-0.01137312362049315
P4,char3gram,oracle_target,emq,replace,decision_regret,5,0.0019314660560071314,0.0008418976958193423,0.0008861119969375505,0.0029768201150767123
P4,char3gram,oracle_target,hdy,append,prevalence_absolute_error,5,0.03385718695158814,0.007202025988827869,0.02491469056713271,0.04279968333604357
P4,char3gram,oracle_target,hdy,append,prevalence_error,5,0.014276474191074199,0.013099341936656805,-0.0019885070918333296,0.030541455473981727
P4,char3gram,oracle_target,hdy,append,decision_regret,5,0.000929112639872228,0.0005906745039308928,0.0001956933736843706,0.0016625319060600853
P4,char3gram,oracle_target,hdy,replace,prevalence_absolute_error,5,0.038553628065505614,0.006929709518196142,0.02994925723875151,0.04715799889225972
P4,char3gram,oracle_target,hdy,replace,prevalence_error,5,0.018194362958105104,0.009349812263942051,0.0065850376800042285,0.02980368823620598
P4,char3gram,oracle_target,hdy,replace,decision_regret,5,0.0016257591014911268,0.0007647131665860915,0.0006762422935887792,0.0025752759093934743
P4,char3gram,oracle_target,kdey,append,prevalence_absolute_error,5,0.048474841204442856,0.010754897487392204,0.03512087218997584,0.061828810218909874
P4,char3gram,oracle_target,kdey,append,prevalence_error,5,0.043121424091055405,0.014339034639156712,0.025317161010617813,0.06092568717149299
P4,char3gram,oracle_target,kdey,append,decision_regret,5,0.0009072160363378674,0.000613370951962336,0.0001456154077422643,0.0016688166649334703
P4,char3gram,oracle_target,kdey,replace,prevalence_absolute_error,5,0.05035224820031716,0.008777380818419991,0.03945369043956077,0.06125080596107355
P4,char3gram,oracle_target,kdey,replace,prevalence_error,5,0.03923775824965251,0.01000990861144368,0.02680881510151306,0.05166670139779196
P4,char3gram,oracle_target,kdey,replace,decision_regret,5,0.001559914179170121,0.000665886350498982,0.0007331070708602419,0.00238672128748
P4,char3gram,oracle_target,median_sweep,append,prevalence_absolute_error,1,0.03029084087371855,,,
P4,char3gram,oracle_target,median_sweep,append,prevalence_error,1,-0.0017692774960468163,,,
P4,char3gram,oracle_target,median_sweep,append,decision_regret,1,0.0015711841440448034,,,
P4,char3gram,oracle_target,median_sweep,replace,prevalence_absolute_error,1,0.034584658979871,,,
P4,char3gram,oracle_target,median_sweep,replace,prevalence_error,1,0.0015837600156340989,,,
P4,char3gram,oracle_target,median_sweep,replace,decision_regret,1,0.0029749191257045482,,,
P4,char3gram,oracle_target,pacc,append,prevalence_absolute_error,5,0.036639572050886485,0.006151948733889177,0.029000918789221064,0.044278225312551905
P4,char3gram,oracle_target,pacc,append,prevalence_error,5,0.014547125900057623,0.012959001145128749,-0.0015435992745300962,0.030637851074645343
P4,char3gram,oracle_target,pacc,append,decision_regret,5,0.000895176090183282,0.0004910859266719477,0.00028541237501019095,0.001504939805356373
P4,char3gram,oracle_target,pacc,replace,prevalence_absolute_error,5,0.04056079183640547,0.007338085965926346,0.031449354676790435,0.04967222899602051
P4,char3gram,oracle_target,pacc,replace,prevalence_error,5,0.013983659827365377,0.009558424768290136,0.002115307913040359,0.025852011741690394
P4,char3gram,oracle_target,pacc,replace,decision_regret,5,0.0015851894085080627,0.0007067597865804403,0.0007076312261329543,0.0024627475908831713
P4,char3gram,oracle_target,pcc,append,prevalence_absolute_error,5,0.2927634339775545,0.004078744700900661,0.2876990035245818,0.2978278644305272
P4,char3gram,oracle_target,pcc,append,prevalence_error,5,0.21351705534609616,0.002853272487249947,0.2099742496216126,0.21705986107057973
P4,char3gram,oracle_target,pcc,append,decision_regret,5,0.0005451581167395447,0.000579875977906505,-0.00017485300845016395,0.0012651692419292533
P4,char3gram,oracle_target,pcc,replace,prevalence_absolute_error,5,0.3185221427817025,0.004583211395421556,0.3128313341958503,0.3242129513675547
P4,char3gram,oracle_target,pcc,replace,prevalence_error,5,0.11568180222036592,0.001301414675194219,0.11406588247144321,0.11729772196928863
P4,char3gram,oracle_target,pcc,replace,decision_regret,5,0.0012881608873476715,0.0005887798049772569,0.0005570942006379782,0.0020192275740573648
P4,char3gram,source_only,acc,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,acc,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,acc,append,decision_regret,0,,,,
P4,char3gram,source_only,acc,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,acc,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,acc,replace,decision_regret,0,,,,
P4,char3gram,source_only,cc,append,prevalence_absolute_error,5,0.7247590152065662,0.00014395593844353442,0.7245802703004732,0.7249377601126591
P4,char3gram,source_only,cc,append,prevalence_error,5,0.7247590152065662,0.00014395593844353442,0.7245802703004732,0.7249377601126591
P4,char3gram,source_only,cc,append,decision_regret,0,,,,
P4,char3gram,source_only,cc,replace,prevalence_absolute_error,5,0.621236857142857,0.00013175967609593858,0.6210732558966338,0.6214004583890803
P4,char3gram,source_only,cc,replace,prevalence_error,5,0.621236857142857,0.00013175967609593858,0.6210732558966338,0.6214004583890803
P4,char3gram,source_only,cc,replace,decision_regret,0,,,,
P4,char3gram,source_only,dys,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,dys,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,dys,append,decision_regret,0,,,,
P4,char3gram,source_only,dys,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,source_only,dys,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,source_only,dys,replace,decision_regret,0,,,,
P4,char3gram,source_only,emq,append,prevalence_absolute_error,5,0.7249908619518703,5.898296927447028e-11,0.7249908618786333,0.7249908620251074
P4,char3gram,source_only,emq,append,prevalence_error,5,0.7249908619518703,5.898296927447028e-11,0.7249908618786333,0.7249908620251074
P4,char3gram,source_only,emq,append,decision_regret,0,,,,
P4,char3gram,source_only,emq,replace,prevalence_absolute_error,5,0.6214285713597674,4.829032410356912e-11,0.621428571299807,0.6214285714197277
P4,char3gram,source_only,emq,replace,prevalence_error,5,0.6214285713520422,5.26724826531789e-11,0.6214285712866406,0.6214285714174438
P4,char3gram,source_only,emq,replace,decision_regret,0,,,,
P4,char3gram,source_only,hdy,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,hdy,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,hdy,append,decision_regret,0,,,,
P4,char3gram,source_only,hdy,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,source_only,hdy,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,source_only,hdy,replace,decision_regret,0,,,,
P4,char3gram,source_only,kdey,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,kdey,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,source_only,kdey,append,decision_regret,0,,,,
P4,char3gram,source_only,kdey,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,source_only,kdey,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,source_only,kdey,replace,decision_regret,0,,,,
P4,char3gram,source_only,median_sweep,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,median_sweep,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,median_sweep,append,decision_regret,0,,,,
P4,char3gram,source_only,median_sweep,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,median_sweep,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,median_sweep,replace,decision_regret,0,,,,
P4,char3gram,source_only,pacc,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,pacc,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,source_only,pacc,append,decision_regret,0,,,,
P4,char3gram,source_only,pacc,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,pacc,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,source_only,pacc,replace,decision_regret,0,,,,
P4,char3gram,source_only,pcc,append,prevalence_absolute_error,5,0.6910526120369564,0.003128323751249742,0.6871682850603039,0.694936939013609
P4,char3gram,source_only,pcc,append,prevalence_error,5,0.6910526120369564,0.003128323751249742,0.6871682850603039,0.694936939013609
P4,char3gram,source_only,pcc,append,decision_regret,0,,,,
P4,char3gram,source_only,pcc,replace,prevalence_absolute_error,5,0.5965846298647349,0.002370958288259119,0.5936406963169607,0.5995285634125092
P4,char3gram,source_only,pcc,replace,prevalence_error,5,0.5881521051054573,0.002980358106889297,0.5844515017423781,0.5918527084685365
P4,char3gram,source_only,pcc,replace,decision_regret,0,,,,
P4,char3gram,target_real_anchor,acc,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,acc,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,acc,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,acc,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,acc,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,acc,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,cc,append,prevalence_absolute_error,5,0.22056772596441004,0.0067576410626609094,0.21217700634412057,0.22895844558469952
P4,char3gram,target_real_anchor,cc,append,prevalence_error,5,-0.2013417918080315,0.011891858485622308,-0.21610748436136265,-0.18657609925470034
P4,char3gram,target_real_anchor,cc,append,decision_regret,5,0.0021929818906631696,0.0006149745840969561,0.001429390089779646,0.0029565736915466933
P4,char3gram,target_real_anchor,cc,replace,prevalence_absolute_error,5,0.31226114285714285,0.008978266525110428,0.30111315254663523,0.32340913316765046
P4,char3gram,target_real_anchor,cc,replace,prevalence_error,5,-0.29583657142857145,0.013383314375500157,-0.3124541510652729,-0.27921899179187
P4,char3gram,target_real_anchor,cc,replace,decision_regret,5,0.002164781607533744,0.0009670191551453545,0.0009640687370163371,0.003365494478051151
P4,char3gram,target_real_anchor,dys,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,dys,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,dys,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,dys,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,target_real_anchor,dys,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,target_real_anchor,dys,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,emq,append,prevalence_absolute_error,5,0.7249908619518703,5.898296927447028e-11,0.7249908618786333,0.7249908620251074
P4,char3gram,target_real_anchor,emq,append,prevalence_error,5,0.7249908619518703,5.898296927447028e-11,0.7249908618786333,0.7249908620251074
P4,char3gram,target_real_anchor,emq,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,emq,replace,prevalence_absolute_error,5,0.6214285713597674,4.829032410356912e-11,0.621428571299807,0.6214285714197277
P4,char3gram,target_real_anchor,emq,replace,prevalence_error,5,0.6214285713520422,5.26724826531789e-11,0.6214285712866406,0.6214285714174438
P4,char3gram,target_real_anchor,emq,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,hdy,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,hdy,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,hdy,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,hdy,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,target_real_anchor,hdy,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,target_real_anchor,hdy,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,kdey,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,kdey,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,char3gram,target_real_anchor,kdey,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,kdey,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,char3gram,target_real_anchor,kdey,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,char3gram,target_real_anchor,kdey,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,median_sweep,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,median_sweep,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,median_sweep,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,median_sweep,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,median_sweep,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,median_sweep,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,pacc,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,pacc,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,char3gram,target_real_anchor,pacc,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,pacc,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,pacc,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,char3gram,target_real_anchor,pacc,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,char3gram,target_real_anchor,pcc,append,prevalence_absolute_error,5,0.6910526120369564,0.003128323751249742,0.6871682850603039,0.694936939013609
P4,char3gram,target_real_anchor,pcc,append,prevalence_error,5,0.6910526120369564,0.003128323751249742,0.6871682850603039,0.694936939013609
P4,char3gram,target_real_anchor,pcc,append,decision_regret,5,0.0005130151103627179,0.0005178950955456095,-0.00013003658462256394,0.0011560668053479997
P4,char3gram,target_real_anchor,pcc,replace,prevalence_absolute_error,5,0.5965846298647349,0.002370958288259119,0.5936406963169607,0.5995285634125092
P4,char3gram,target_real_anchor,pcc,replace,prevalence_error,5,0.5881521051054573,0.002980358106889297,0.5844515017423781,0.5918527084685365
P4,char3gram,target_real_anchor,pcc,replace,decision_regret,5,0.001285947974144772,0.0005872654272887141,0.0005567616356906254,0.0020151343125989186
P4,column_positional_ablation,oracle_target,acc,append,prevalence_absolute_error,3,0.07026734088444238,0.03647337054583612,-0.02033753436311285,0.1608722161319976
P4,column_positional_ablation,oracle_target,acc,append,prevalence_error,3,-0.028655518665362274,0.028553211284076015,-0.09958562760771056,0.04227459027698602
P4,column_positional_ablation,oracle_target,acc,append,decision_regret,3,0.0006574736723976033,0.00033718489865228207,-0.00018014005017724362,0.0014950873949724501
P4,column_positional_ablation,oracle_target,acc,replace,prevalence_absolute_error,3,0.08949204378260196,0.0469575692445102,-0.02715702482981329,0.2061411123950172
P4,column_positional_ablation,oracle_target,acc,replace,prevalence_error,3,-0.04596730662261802,0.030405587803836148,-0.12149897393406331,0.029564360688827264
P4,column_positional_ablation,oracle_target,acc,replace,decision_regret,3,0.0011471736309004936,0.0003841953237660565,0.00019277953845510474,0.0021015677233458823
P4,column_positional_ablation,oracle_target,cc,append,prevalence_absolute_error,5,0.2415645415713384,0.031465216466517634,0.20249531508917518,0.2806337680535016
P4,column_positional_ablation,oracle_target,cc,append,prevalence_error,5,-0.2308693038378784,0.04081438632860225,-0.28154705795088375,-0.18019154972487308
P4,column_positional_ablation,oracle_target,cc,append,decision_regret,5,0.0005559300555586634,0.0008433853337119167,-0.000491271149924491,0.0016031312610418178
P4,column_positional_ablation,oracle_target,cc,replace,prevalence_absolute_error,5,0.33799914285714283,0.038625705985226244,0.29003899433008373,0.38595929138420193
P4,column_positional_ablation,oracle_target,cc,replace,prevalence_error,5,-0.32878828571428576,0.046534954279508184,-0.38656906310120925,-0.27100750832736226
P4,column_positional_ablation,oracle_target,cc,replace,decision_regret,5,0.0007996634063971803,0.0010156385973076351,-0.00046141847506588074,0.0020607452878602414
P4,column_positional_ablation,oracle_target,dys,append,prevalence_absolute_error,5,0.31676671081559526,0.37285138292136755,-0.14618942803835255,0.7797228496695431
P4,column_positional_ablation,oracle_target,dys,append,prevalence_error,5,0.2829942987254114,0.4047091037443356,-0.21951842513924236,0.7855070225900651
P4,column_positional_ablation,oracle_target,dys,append,decision_regret,5,0.0005263104475138281,0.0005430597445238,-0.00014798728613510815,0.0012006081811627642
P4,column_positional_ablation,oracle_target,dys,replace,prevalence_absolute_error,5,0.2746052523890314,0.3168104967930215,-0.11876693573191244,0.6679774405099752
P4,column_positional_ablation,oracle_target,dys,replace,prevalence_error,5,0.24095855579630196,0.3483588743806554,-0.19158611697694541,0.6735032285695494
P4,column_positional_ablation,oracle_target,dys,replace,decision_regret,5,0.0006220069644306829,0.0006120853782631608,-0.00013799741358561655,0.0013820113424469825
P4,column_positional_ablation,oracle_target,emq,append,prevalence_absolute_error,5,0.15760252784044254,0.1382495059137757,-0.0140569064221511,0.32926196210303615
P4,column_positional_ablation,oracle_target,emq,append,prevalence_error,5,0.07352030310889936,0.13997950817477875,-0.10028721267799291,0.24732781889579164
P4,column_positional_ablation,oracle_target,emq,append,decision_regret,5,0.00046554884369642065,0.0005002047762439017,-0.00015553741869520153,0.0010866351060880427
P4,column_positional_ablation,oracle_target,emq,replace,prevalence_absolute_error,5,0.1652280236151628,0.15599483625225638,-0.02846514846495532,0.3589211956952809
P4,column_positional_ablation,oracle_target,emq,replace,prevalence_error,5,0.03446153502976558,0.08115130896042239,-0.06630112371350143,0.13522419377303257
P4,column_positional_ablation,oracle_target,emq,replace,decision_regret,5,0.0007578306764130683,0.0007409616917994023,-0.00016219478034240273,0.0016778561331685393
P4,column_positional_ablation,oracle_target,hdy,append,prevalence_absolute_error,5,0.31308708612103464,0.3760425256578261,-0.1538313797819032,0.7800055520239725
P4,column_positional_ablation,oracle_target,hdy,append,prevalence_error,5,0.28721660220532463,0.4003702333882388,-0.20990870254529015,0.7843419069559394
P4,column_positional_ablation,oracle_target,hdy,append,decision_regret,5,0.000485553700620544,0.0004975995462397146,-0.0001322977414678388,0.0011034051427089267
P4,column_positional_ablation,oracle_target,hdy,replace,prevalence_absolute_error,5,0.27080041862647086,0.3200919305310132,-0.12664620762942852,0.6682470448823703
P4,column_positional_ablation,oracle_target,hdy,replace,prevalence_error,5,0.2471803845970409,0.3421327795266333,-0.17763357034656552,0.6719943395406474
P4,column_positional_ablation,oracle_target,hdy,replace,decision_regret,5,0.0006132893248260286,0.0006079879048439631,-0.0001416273679620563,0.0013682060176141136
P4,column_positional_ablation,oracle_target,kdey,append,prevalence_absolute_error,3,0.46974214057256075,0.0692301705726571,0.29776486306211536,0.6417194180830061
P4,column_positional_ablation,oracle_target,kdey,append,prevalence_error,3,0.46974214057256075,0.0692301705726571,0.29776486306211536,0.6417194180830061
P4,column_positional_ablation,oracle_target,kdey,append,decision_regret,3,0.0010315702746627122,0.0008271261189486596,-0.0010231249097913423,0.0030862654591167667
P4,column_positional_ablation,oracle_target,kdey,replace,prevalence_absolute_error,3,0.4031629844354742,0.05974794497850736,0.25474086111478034,0.5515851077561681
P4,column_positional_ablation,oracle_target,kdey,replace,prevalence_error,3,0.40188560469078144,0.059919837063824206,0.2530364777586006,0.5507347316229623
P4,column_positional_ablation,oracle_target,kdey,replace,decision_regret,3,0.0013206060037880742,0.0008342701663766512,-0.0007518359782963872,0.0033930479858725357
P4,column_positional_ablation,oracle_target,pacc,append,prevalence_absolute_error,3,0.04986825585598343,0.017898850992313167,0.005405045108978476,0.09433146660298838
P4,column_positional_ablation,oracle_target,pacc,append,prevalence_error,3,0.00901422097947249,0.05307071026659613,-0.12282073178315436,0.14084917374209935
P4,column_positional_ablation,oracle_target,pacc,append,decision_regret,3,0.0007867422161741688,0.0002911891792550711,6.33881947330198e-05,0.0015100962376153179
P4,column_positional_ablation,oracle_target,pacc,replace,prevalence_absolute_error,3,0.04642141061335726,0.013254693022423387,0.013494927818681356,0.07934789340803317
P4,column_positional_ablation,oracle_target,pacc,replace,prevalence_error,3,0.006938855346280563,0.04274818771319715,-0.09925352986105457,0.1131312405536157
P4,column_positional_ablation,oracle_target,pacc,replace,decision_regret,3,0.0010303921472154113,0.0003225060632329212,0.00022924267327037516,0.0018315416211604474
P4,column_positional_ablation,oracle_target,pcc,append,prevalence_absolute_error,5,0.2989336830808245,0.0091235236716814,0.2876053322009379,0.3102620339607111
P4,column_positional_ablation,oracle_target,pcc,append,prevalence_error,5,0.21806400526032355,0.006828200671803423,0.20958567431363448,0.2265423362070126
P4,column_positional_ablation,oracle_target,pcc,append,decision_regret,5,0.0006189421647976273,0.000813209676402001,-0.0003907910133816705,0.001628675342976925
P4,column_positional_ablation,oracle_target,pcc,replace,prevalence_absolute_error,5,0.3254383170508355,0.009945445406802233,0.31308941554310815,0.3377872185585628
P4,column_positional_ablation,oracle_target,pcc,replace,prevalence_error,5,0.11773305355539838,0.0037751757650379973,0.11304555372105934,0.12242055338973742
P4,column_positional_ablation,oracle_target,pcc,replace,decision_regret,5,0.0007923636022728446,0.0009333827834417103,-0.0003665841964699476,0.0019513114010156368
P4,column_positional_ablation,source_only,acc,append,prevalence_absolute_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,column_positional_ablation,source_only,acc,append,prevalence_error,5,0.7249908620369842,0.0,0.7249908620369842,0.7249908620369842
P4,column_positional_ablation,source_only,acc,append,decision_regret,3,0.14916631656772059,0.027374351264257243,0.08116465825747884,0.21716797487796233
P4,column_positional_ablation,source_only,acc,replace,prevalence_absolute_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,column_positional_ablation,source_only,acc,replace,prevalence_error,5,0.6214285714285714,0.0,0.6214285714285714,0.6214285714285714
P4,column_positional_ablation,source_only,acc,replace,decision_regret,3,0.15765407109281185,0.026291559486292013,0.09234221667218673,0.22296592551343697
P4,column_positional_ablation,source_only,cc,append,prevalence_absolute_error,5,0.7063713030961133,0.021382728448752355,0.6798211389979301,0.7329214671942965
P4,column_positional_ablation,source_only,cc,append,prevalence_error,5,0.7063713030961133,0.021382728448752355,0.6798211389979301,0.7329214671942965
P4,column_positional_ablation,source_only,cc,append,decision_regret,3,0.14916631656772059,0.027374351264257243,0.08116465825747884,0.21716797487796233
P4,column_positional_ablation,source_only,cc,replace,prevalence_absolute_error,5,0.6053477142857143,0.018439761735368036,0.5824517260034525,0.6282437025679761
P4,column_positional_ablation,source_only,cc,replace,prevalence_error,5,0.605322,0.018470093107176146,0.5823883503453479,0.6282556496546522
P4,column_positional_ablation,source_only,cc,replace,decision_regret,3,0.15765407109281185,0.026291559486292013,0.09234221667218673,0.22296592551343697
P4,column_positional_ablation,source_only,dys,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,column_positional_ablation,source_only,dys,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,column_positional_ablation,source_only,dys,append,decision_regret,3,0.14916631656772059,0.027374351264257243,0.08116465825747884,0.21716797487796233
P4,column_positional_ablation,source_only,dys,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,column_positional_ablation,source_only,dys,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
P4,column_positional_ablation,source_only,dys,replace,decision_regret,3,0.15765407109281185,0.026291559486292013,0.09234221667218673,0.22296592551343697
P4,column_positional_ablation,source_only,emq,append,prevalence_absolute_error,5,0.7249908614512542,6.724897357234293e-10,0.724990860616248,0.7249908622862605
P4,column_positional_ablation,source_only,emq,append,prevalence_error,5,0.7249908614512542,6.724897357234293e-10,0.724990860616248,0.7249908622862605
P4,column_positional_ablation,source_only,emq,append,decision_regret,3,0.14916631656772059,0.027374351264257243,0.08116465825747884,0.21716797487796233
P4,column_positional_ablation,source_only,emq,replace,prevalence_absolute_error,5,0.6214285709322069,5.800253024768727e-10,0.6214285702120104,0.6214285716524035
P4,column_positional_ablation,source_only,emq,replace,prevalence_error,5,0.6214285709076611,5.905345182687168e-10,0.6214285701744157,0.6214285716409066
P4,column_positional_ablation,source_only,emq,replace,decision_regret,3,0.15765407109281185,0.026291559486292013,0.09234221667218673,0.22296592551343697
P4,column_positional_ablation,source_only,hdy,append,prevalence_absolute_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,column_positional_ablation,source_only,hdy,append,prevalence_error,5,0.7249849011759976,0.0,0.7249849011759976,0.7249849011759976
P4,column_positional_ablation,source_only,hdy,append,decision_regret,3,0.14916631656772059,0.027374351264257243,0.08116465825747884,0.21716797487796233
P4,column_positional_ablation,source_only,hdy,replace,prevalence_absolute_error,5,0.6214243136707238,0.0,0.6214243136707238,0.6214243136707238
P4,column_positional_ablation,source_only,hdy,replace,prevalence_error,5,0.6214226105675849,0.0,0.6214226105675849,0.6214226105675849
